positives/resize_0.2/resized_20191228T064622+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20191228T071146+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20191228T073708+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20191228T082803+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20191229T062941+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20191229T065505+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20191229T072029+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20191229T083646+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20191230T072855+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20191231T082826+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200101T083648+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200101T090216+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200101T095313+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200101T104406+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200101T113502+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200102T072907+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200102T084527+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200102T091054+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200102T093621+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200103T014212+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200103T071208+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200103T073730+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200103T085351+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200103T094445+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200103T103541+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200103T112636+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T083638+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T095304+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T164031+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T170554+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T173116+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T175638+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T182201+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T184724+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T191246+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T193809+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T200331+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T202852+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T205415+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T211937+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T214459+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T221021+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T223543+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T230106+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T232629+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200104T235151+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T001713+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T004236+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T010758+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T013320+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T015842+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T022405+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T024927+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T031449+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T034011+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T040534+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T043056+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T045618+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T052141+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T054702+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T061224+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T063746+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T070309+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T072831+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T084452+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T091021+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T162320+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T185537+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T201145+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T212753+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T215316+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200105T221838+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200106T041355+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200106T043917+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200106T055525+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200106T062048+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200106T071133+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200106T085319+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200107T083624+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200107T090152+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200107T191233+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200107T193757+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200107T202842+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200107T205404+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200107T230059+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200107T232621+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200108T010753+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200108T040530+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200108T072832+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200108T081924+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200108T084453+0900_infrared_image.png	1	132	77	27	27
positives/resize_0.2/resized_20200109T130849+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200109T181405+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200109T183928+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200109T190449+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200109T193012+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200109T195533+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200109T204618+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200109T211140+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200109T213702+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200109T231831+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200109T234352+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T000915+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T003436+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T005958+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T012520+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T015042+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T021605+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T024126+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T030648+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T033210+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T035732+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T042254+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T044816+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T051338+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T053900+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T060422+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T062943+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T065506+0900_infrared_image.png	1	125	72	27	27
positives/resize_0.2/resized_20200110T072027+0900_infrared_image.png	1	125	72	27	27
